year,mm-dd,location,parameter,unit,datatype,value
1944,24-Mar,BON,Stlhd,fish/day,Adult Passage,105
1944,25-Mar,BON,Stlhd,fish/day,Adult Passage,19
1944,26-Mar,BON,Stlhd,fish/day,Adult Passage,38
1944,27-Mar,BON,Stlhd,fish/day,Adult Passage,4
1944,28-Mar,BON,Stlhd,fish/day,Adult Passage,12
1944,29-Mar,BON,Stlhd,fish/day,Adult Passage,19
1944,30-Mar,BON,Stlhd,fish/day,Adult Passage,27
1944,31-Mar,BON,Stlhd,fish/day,Adult Passage,34
1944,1-Apr,BON,Stlhd,fish/day,Adult Passage,16
1944,2-Apr,BON,Stlhd,fish/day,Adult Passage,247
1944,3-Apr,BON,Stlhd,fish/day,Adult Passage,347
1944,4-Apr,BON,Stlhd,fish/day,Adult Passage,188
1944,5-Apr,BON,Stlhd,fish/day,Adult Passage,318
1944,6-Apr,BON,Stlhd,fish/day,Adult Passage,475
1944,7-Apr,BON,Stlhd,fish/day,Adult Passage,325
1944,8-Apr,BON,Stlhd,fish/day,Adult Passage,366
1944,9-Apr,BON,Stlhd,fish/day,Adult Passage,194
1944,10-Apr,BON,Stlhd,fish/day,Adult Passage,219
1944,11-Apr,BON,Stlhd,fish/day,Adult Passage,375
1944,12-Apr,BON,Stlhd,fish/day,Adult Passage,137
1944,13-Apr,BON,Stlhd,fish/day,Adult Passage,122
1944,14-Apr,BON,Stlhd,fish/day,Adult Passage,130
1944,15-Apr,BON,Stlhd,fish/day,Adult Passage,73
1944,16-Apr,BON,Stlhd,fish/day,Adult Passage,45
1944,17-Apr,BON,Stlhd,fish/day,Adult Passage,84
1944,18-Apr,BON,Stlhd,fish/day,Adult Passage,165
1944,19-Apr,BON,Stlhd,fish/day,Adult Passage,75
1944,20-Apr,BON,Stlhd,fish/day,Adult Passage,97
1944,21-Apr,BON,Stlhd,fish/day,Adult Passage,100
1944,22-Apr,BON,Stlhd,fish/day,Adult Passage,247
1944,23-Apr,BON,Stlhd,fish/day,Adult Passage,281
1944,24-Apr,BON,Stlhd,fish/day,Adult Passage,233
1944,25-Apr,BON,Stlhd,fish/day,Adult Passage,162
1944,26-Apr,BON,Stlhd,fish/day,Adult Passage,257
1944,27-Apr,BON,Stlhd,fish/day,Adult Passage,209
1944,28-Apr,BON,Stlhd,fish/day,Adult Passage,270
1944,29-Apr,BON,Stlhd,fish/day,Adult Passage,174
1944,30-Apr,BON,Stlhd,fish/day,Adult Passage,211
1944,1-May,BON,Stlhd,fish/day,Adult Passage,131
1944,2-May,BON,Stlhd,fish/day,Adult Passage,116
1944,3-May,BON,Stlhd,fish/day,Adult Passage,135
1944,4-May,BON,Stlhd,fish/day,Adult Passage,237
1944,5-May,BON,Stlhd,fish/day,Adult Passage,111
1944,6-May,BON,Stlhd,fish/day,Adult Passage,145
1944,7-May,BON,Stlhd,fish/day,Adult Passage,171
1944,8-May,BON,Stlhd,fish/day,Adult Passage,114
1944,9-May,BON,Stlhd,fish/day,Adult Passage,50
1944,10-May,BON,Stlhd,fish/day,Adult Passage,69
1944,11-May,BON,Stlhd,fish/day,Adult Passage,24
1944,12-May,BON,Stlhd,fish/day,Adult Passage,66
1944,13-May,BON,Stlhd,fish/day,Adult Passage,59
1944,14-May,BON,Stlhd,fish/day,Adult Passage,54
1944,15-May,BON,Stlhd,fish/day,Adult Passage,52
1944,16-May,BON,Stlhd,fish/day,Adult Passage,66
1944,17-May,BON,Stlhd,fish/day,Adult Passage,67
1944,18-May,BON,Stlhd,fish/day,Adult Passage,54
1944,19-May,BON,Stlhd,fish/day,Adult Passage,52
1944,20-May,BON,Stlhd,fish/day,Adult Passage,50
1944,21-May,BON,Stlhd,fish/day,Adult Passage,50
1944,22-May,BON,Stlhd,fish/day,Adult Passage,22
1944,23-May,BON,Stlhd,fish/day,Adult Passage,25
1944,24-May,BON,Stlhd,fish/day,Adult Passage,19
1944,25-May,BON,Stlhd,fish/day,Adult Passage,6
1944,26-May,BON,Stlhd,fish/day,Adult Passage,17
1944,27-May,BON,Stlhd,fish/day,Adult Passage,36
1944,28-May,BON,Stlhd,fish/day,Adult Passage,52
1944,29-May,BON,Stlhd,fish/day,Adult Passage,51
1944,30-May,BON,Stlhd,fish/day,Adult Passage,75
1944,31-May,BON,Stlhd,fish/day,Adult Passage,51
1944,1-Jun,BON,Stlhd,fish/day,Adult Passage,40
1944,2-Jun,BON,Stlhd,fish/day,Adult Passage,36
1944,3-Jun,BON,Stlhd,fish/day,Adult Passage,19
1944,4-Jun,BON,Stlhd,fish/day,Adult Passage,21
1944,5-Jun,BON,Stlhd,fish/day,Adult Passage,33
1944,6-Jun,BON,Stlhd,fish/day,Adult Passage,27
1944,7-Jun,BON,Stlhd,fish/day,Adult Passage,32
1944,8-Jun,BON,Stlhd,fish/day,Adult Passage,21
1944,9-Jun,BON,Stlhd,fish/day,Adult Passage,25
1944,10-Jun,BON,Stlhd,fish/day,Adult Passage,37
1944,11-Jun,BON,Stlhd,fish/day,Adult Passage,30
1944,12-Jun,BON,Stlhd,fish/day,Adult Passage,24
1944,13-Jun,BON,Stlhd,fish/day,Adult Passage,19
1944,14-Jun,BON,Stlhd,fish/day,Adult Passage,29
1944,15-Jun,BON,Stlhd,fish/day,Adult Passage,31
1944,16-Jun,BON,Stlhd,fish/day,Adult Passage,49
1944,17-Jun,BON,Stlhd,fish/day,Adult Passage,47
1944,18-Jun,BON,Stlhd,fish/day,Adult Passage,79
1944,19-Jun,BON,Stlhd,fish/day,Adult Passage,53
1944,20-Jun,BON,Stlhd,fish/day,Adult Passage,49
1944,21-Jun,BON,Stlhd,fish/day,Adult Passage,41
1944,22-Jun,BON,Stlhd,fish/day,Adult Passage,51
1944,23-Jun,BON,Stlhd,fish/day,Adult Passage,43
1944,24-Jun,BON,Stlhd,fish/day,Adult Passage,46
1944,25-Jun,BON,Stlhd,fish/day,Adult Passage,39
1944,26-Jun,BON,Stlhd,fish/day,Adult Passage,40
1944,27-Jun,BON,Stlhd,fish/day,Adult Passage,42
1944,28-Jun,BON,Stlhd,fish/day,Adult Passage,60
1944,29-Jun,BON,Stlhd,fish/day,Adult Passage,55
1944,30-Jun,BON,Stlhd,fish/day,Adult Passage,51
1944,1-Jul,BON,Stlhd,fish/day,Adult Passage,57
1944,2-Jul,BON,Stlhd,fish/day,Adult Passage,84
1944,3-Jul,BON,Stlhd,fish/day,Adult Passage,93
1944,4-Jul,BON,Stlhd,fish/day,Adult Passage,50
1944,5-Jul,BON,Stlhd,fish/day,Adult Passage,129
1944,6-Jul,BON,Stlhd,fish/day,Adult Passage,186
1944,7-Jul,BON,Stlhd,fish/day,Adult Passage,91
1944,8-Jul,BON,Stlhd,fish/day,Adult Passage,165
1944,9-Jul,BON,Stlhd,fish/day,Adult Passage,212
1944,10-Jul,BON,Stlhd,fish/day,Adult Passage,178
1944,11-Jul,BON,Stlhd,fish/day,Adult Passage,289
1944,12-Jul,BON,Stlhd,fish/day,Adult Passage,170
1944,13-Jul,BON,Stlhd,fish/day,Adult Passage,576
1944,14-Jul,BON,Stlhd,fish/day,Adult Passage,785
1944,15-Jul,BON,Stlhd,fish/day,Adult Passage,708
1944,16-Jul,BON,Stlhd,fish/day,Adult Passage,796
1944,17-Jul,BON,Stlhd,fish/day,Adult Passage,842
1944,18-Jul,BON,Stlhd,fish/day,Adult Passage,861
1944,19-Jul,BON,Stlhd,fish/day,Adult Passage,1326
1944,20-Jul,BON,Stlhd,fish/day,Adult Passage,864
1944,21-Jul,BON,Stlhd,fish/day,Adult Passage,1086
1944,22-Jul,BON,Stlhd,fish/day,Adult Passage,528
1944,23-Jul,BON,Stlhd,fish/day,Adult Passage,674
1944,24-Jul,BON,Stlhd,fish/day,Adult Passage,1212
1944,25-Jul,BON,Stlhd,fish/day,Adult Passage,287
1944,26-Jul,BON,Stlhd,fish/day,Adult Passage,652
1944,27-Jul,BON,Stlhd,fish/day,Adult Passage,1501
1944,28-Jul,BON,Stlhd,fish/day,Adult Passage,2183
1944,29-Jul,BON,Stlhd,fish/day,Adult Passage,1564
1944,30-Jul,BON,Stlhd,fish/day,Adult Passage,1846
1944,31-Jul,BON,Stlhd,fish/day,Adult Passage,1873
1944,1-Aug,BON,Stlhd,fish/day,Adult Passage,1011
1944,2-Aug,BON,Stlhd,fish/day,Adult Passage,1393
1944,3-Aug,BON,Stlhd,fish/day,Adult Passage,2135
1944,4-Aug,BON,Stlhd,fish/day,Adult Passage,641
1944,5-Aug,BON,Stlhd,fish/day,Adult Passage,1000
1944,6-Aug,BON,Stlhd,fish/day,Adult Passage,535
1944,7-Aug,BON,Stlhd,fish/day,Adult Passage,1111
1944,8-Aug,BON,Stlhd,fish/day,Adult Passage,795
1944,9-Aug,BON,Stlhd,fish/day,Adult Passage,201
1944,10-Aug,BON,Stlhd,fish/day,Adult Passage,325
1944,11-Aug,BON,Stlhd,fish/day,Adult Passage,423
1944,12-Aug,BON,Stlhd,fish/day,Adult Passage,762
1944,13-Aug,BON,Stlhd,fish/day,Adult Passage,1190
1944,14-Aug,BON,Stlhd,fish/day,Adult Passage,858
1944,15-Aug,BON,Stlhd,fish/day,Adult Passage,543
1944,16-Aug,BON,Stlhd,fish/day,Adult Passage,236
1944,17-Aug,BON,Stlhd,fish/day,Adult Passage,993
1944,18-Aug,BON,Stlhd,fish/day,Adult Passage,1264
1944,19-Aug,BON,Stlhd,fish/day,Adult Passage,787
1944,20-Aug,BON,Stlhd,fish/day,Adult Passage,619
1944,21-Aug,BON,Stlhd,fish/day,Adult Passage,496
1944,22-Aug,BON,Stlhd,fish/day,Adult Passage,402
1944,23-Aug,BON,Stlhd,fish/day,Adult Passage,370
1944,24-Aug,BON,Stlhd,fish/day,Adult Passage,386
1944,25-Aug,BON,Stlhd,fish/day,Adult Passage,480
1944,26-Aug,BON,Stlhd,fish/day,Adult Passage,385
1944,27-Aug,BON,Stlhd,fish/day,Adult Passage,434
1944,28-Aug,BON,Stlhd,fish/day,Adult Passage,501
1944,29-Aug,BON,Stlhd,fish/day,Adult Passage,555
1944,30-Aug,BON,Stlhd,fish/day,Adult Passage,1465
1944,31-Aug,BON,Stlhd,fish/day,Adult Passage,2212
1944,1-Sep,BON,Stlhd,fish/day,Adult Passage,2423
1944,2-Sep,BON,Stlhd,fish/day,Adult Passage,2090
1944,3-Sep,BON,Stlhd,fish/day,Adult Passage,2631
1944,4-Sep,BON,Stlhd,fish/day,Adult Passage,2326
1944,5-Sep,BON,Stlhd,fish/day,Adult Passage,3654
1944,6-Sep,BON,Stlhd,fish/day,Adult Passage,2480
1944,7-Sep,BON,Stlhd,fish/day,Adult Passage,1423
1944,8-Sep,BON,Stlhd,fish/day,Adult Passage,2205
1944,9-Sep,BON,Stlhd,fish/day,Adult Passage,1563
1944,10-Sep,BON,Stlhd,fish/day,Adult Passage,1845
1944,11-Sep,BON,Stlhd,fish/day,Adult Passage,1832
1944,12-Sep,BON,Stlhd,fish/day,Adult Passage,1812
1944,13-Sep,BON,Stlhd,fish/day,Adult Passage,1474
1944,14-Sep,BON,Stlhd,fish/day,Adult Passage,974
1944,15-Sep,BON,Stlhd,fish/day,Adult Passage,612
1944,16-Sep,BON,Stlhd,fish/day,Adult Passage,458
1944,17-Sep,BON,Stlhd,fish/day,Adult Passage,1518
1944,18-Sep,BON,Stlhd,fish/day,Adult Passage,643
1944,19-Sep,BON,Stlhd,fish/day,Adult Passage,880
1944,20-Sep,BON,Stlhd,fish/day,Adult Passage,429
1944,21-Sep,BON,Stlhd,fish/day,Adult Passage,234
1944,22-Sep,BON,Stlhd,fish/day,Adult Passage,210
1944,23-Sep,BON,Stlhd,fish/day,Adult Passage,253
1944,24-Sep,BON,Stlhd,fish/day,Adult Passage,265
1944,25-Sep,BON,Stlhd,fish/day,Adult Passage,191
1944,26-Sep,BON,Stlhd,fish/day,Adult Passage,236
1944,27-Sep,BON,Stlhd,fish/day,Adult Passage,260
1944,28-Sep,BON,Stlhd,fish/day,Adult Passage,273
1944,29-Sep,BON,Stlhd,fish/day,Adult Passage,358
1944,30-Sep,BON,Stlhd,fish/day,Adult Passage,305
1944,1-Oct,BON,Stlhd,fish/day,Adult Passage,375
1944,2-Oct,BON,Stlhd,fish/day,Adult Passage,241
1944,3-Oct,BON,Stlhd,fish/day,Adult Passage,669
1944,4-Oct,BON,Stlhd,fish/day,Adult Passage,639
1944,5-Oct,BON,Stlhd,fish/day,Adult Passage,368
1944,6-Oct,BON,Stlhd,fish/day,Adult Passage,623
1944,7-Oct,BON,Stlhd,fish/day,Adult Passage,495
1944,8-Oct,BON,Stlhd,fish/day,Adult Passage,375
1944,9-Oct,BON,Stlhd,fish/day,Adult Passage,313
1944,10-Oct,BON,Stlhd,fish/day,Adult Passage,413
1944,11-Oct,BON,Stlhd,fish/day,Adult Passage,195
1944,12-Oct,BON,Stlhd,fish/day,Adult Passage,159
1944,13-Oct,BON,Stlhd,fish/day,Adult Passage,99
1944,14-Oct,BON,Stlhd,fish/day,Adult Passage,155
1944,15-Oct,BON,Stlhd,fish/day,Adult Passage,161
1944,16-Oct,BON,Stlhd,fish/day,Adult Passage,175
1944,17-Oct,BON,Stlhd,fish/day,Adult Passage,53
1944,18-Oct,BON,Stlhd,fish/day,Adult Passage,48
1944,19-Oct,BON,Stlhd,fish/day,Adult Passage,41
1944,20-Oct,BON,Stlhd,fish/day,Adult Passage,46
1944,21-Oct,BON,Stlhd,fish/day,Adult Passage,49
1944,22-Oct,BON,Stlhd,fish/day,Adult Passage,37
1944,23-Oct,BON,Stlhd,fish/day,Adult Passage,44
1944,24-Oct,BON,Stlhd,fish/day,Adult Passage,10
1944,25-Oct,BON,Stlhd,fish/day,Adult Passage,21
1944,26-Oct,BON,Stlhd,fish/day,Adult Passage,25
1944,27-Oct,BON,Stlhd,fish/day,Adult Passage,32
1944,28-Oct,BON,Stlhd,fish/day,Adult Passage,38
1944,29-Oct,BON,Stlhd,fish/day,Adult Passage,55
1944,30-Oct,BON,Stlhd,fish/day,Adult Passage,87
1944,31-Oct,BON,Stlhd,fish/day,Adult Passage,88
1944,1-Nov,BON,Stlhd,fish/day,Adult Passage,49
1944,2-Nov,BON,Stlhd,fish/day,Adult Passage,40
1944,3-Nov,BON,Stlhd,fish/day,Adult Passage,40
1944,4-Nov,BON,Stlhd,fish/day,Adult Passage,99
1944,5-Nov,BON,Stlhd,fish/day,Adult Passage,137
1944,6-Nov,BON,Stlhd,fish/day,Adult Passage,66
1944,7-Nov,BON,Stlhd,fish/day,Adult Passage,148
1944,8-Nov,BON,Stlhd,fish/day,Adult Passage,71
1944,9-Nov,BON,Stlhd,fish/day,Adult Passage,78
1944,10-Nov,BON,Stlhd,fish/day,Adult Passage,63
1944,11-Nov,BON,Stlhd,fish/day,Adult Passage,43
1944,12-Nov,BON,Stlhd,fish/day,Adult Passage,82
1944,13-Nov,BON,Stlhd,fish/day,Adult Passage,34
1944,14-Nov,BON,Stlhd,fish/day,Adult Passage,17
1944,15-Nov,BON,Stlhd,fish/day,Adult Passage,8
1944,16-Nov,BON,Stlhd,fish/day,Adult Passage,9
1944,17-Nov,BON,Stlhd,fish/day,Adult Passage,9
1944,18-Nov,BON,Stlhd,fish/day,Adult Passage,5
1944,19-Nov,BON,Stlhd,fish/day,Adult Passage,5
1944,20-Nov,BON,Stlhd,fish/day,Adult Passage,1
1944,21-Nov,BON,Stlhd,fish/day,Adult Passage,8
1944,22-Nov,BON,Stlhd,fish/day,Adult Passage,4
1944,23-Nov,BON,Stlhd,fish/day,Adult Passage,7
1944,24-Nov,BON,Stlhd,fish/day,Adult Passage,66
1944,25-Nov,BON,Stlhd,fish/day,Adult Passage,6
1944,26-Nov,BON,Stlhd,fish/day,Adult Passage,4
1944,27-Nov,BON,Stlhd,fish/day,Adult Passage,5
1944,28-Nov,BON,Stlhd,fish/day,Adult Passage,4
1944,29-Nov,BON,Stlhd,fish/day,Adult Passage,4
1944,30-Nov,BON,Stlhd,fish/day,Adult Passage,7
1944,1-Dec,BON,Stlhd,fish/day,Adult Passage,7
1944,2-Dec,BON,Stlhd,fish/day,Adult Passage,7
1944,3-Dec,BON,Stlhd,fish/day,Adult Passage,12
1944,4-Dec,BON,Stlhd,fish/day,Adult Passage,32
1944,5-Dec,BON,Stlhd,fish/day,Adult Passage,7
1944,6-Dec,BON,Stlhd,fish/day,Adult Passage,6
1944,7-Dec,BON,Stlhd,fish/day,Adult Passage,8
1944,8-Dec,BON,Stlhd,fish/day,Adult Passage,5
1944,9-Dec,BON,Stlhd,fish/day,Adult Passage,11
1944,10-Dec,BON,Stlhd,fish/day,Adult Passage,8
1944,11-Dec,BON,Stlhd,fish/day,Adult Passage,25
1944,12-Dec,BON,Stlhd,fish/day,Adult Passage,27
1944,13-Dec,BON,Stlhd,fish/day,Adult Passage,7
1944,14-Dec,BON,Stlhd,fish/day,Adult Passage,8
1944,15-Dec,BON,Stlhd,fish/day,Adult Passage,1
1944,16-Dec,BON,Stlhd,fish/day,Adult Passage,3
1944,17-Dec,BON,Stlhd,fish/day,Adult Passage,0
1944,18-Dec,BON,Stlhd,fish/day,Adult Passage,0
1944,19-Dec,BON,Stlhd,fish/day,Adult Passage,0
1944,20-Dec,BON,Stlhd,fish/day,Adult Passage,3
1944,21-Dec,BON,Stlhd,fish/day,Adult Passage,3
1944,22-Dec,BON,Stlhd,fish/day,Adult Passage,0
1944,23-Dec,BON,Stlhd,fish/day,Adult Passage,0
1944,24-Dec,BON,Stlhd,fish/day,Adult Passage,4
1944,25-Dec,BON,Stlhd,fish/day,Adult Passage,8
1944,26-Dec,BON,Stlhd,fish/day,Adult Passage,26
1944,27-Dec,BON,Stlhd,fish/day,Adult Passage,1
1944,28-Dec,BON,Stlhd,fish/day,Adult Passage,1
1944,29-Dec,BON,Stlhd,fish/day,Adult Passage,2
1944,30-Dec,BON,Stlhd,fish/day,Adult Passage,4
1944,31-Dec,BON,Stlhd,fish/day,Adult Passage,0
1943,1-Jan,BON,Stlhd,fish/day,Adult Passage,2
1943,2-Jan,BON,Stlhd,fish/day,Adult Passage,1
1943,3-Jan,BON,Stlhd,fish/day,Adult Passage,2
1943,4-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,5-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,6-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,7-Jan,BON,Stlhd,fish/day,Adult Passage,2
1943,8-Jan,BON,Stlhd,fish/day,Adult Passage,2
1943,9-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,10-Jan,BON,Stlhd,fish/day,Adult Passage,1
1943,11-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,12-Jan,BON,Stlhd,fish/day,Adult Passage,1
1943,13-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,14-Jan,BON,Stlhd,fish/day,Adult Passage,1
1943,15-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,16-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,17-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,18-Jan,BON,Stlhd,fish/day,Adult Passage,1
1943,19-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,20-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,21-Jan,BON,Stlhd,fish/day,Adult Passage,1
1943,22-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,23-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,24-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,25-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,26-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,27-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,28-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,29-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,30-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,31-Jan,BON,Stlhd,fish/day,Adult Passage,0
1943,1-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,2-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,3-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,4-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,5-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,6-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,7-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,8-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,9-Feb,BON,Stlhd,fish/day,Adult Passage,3
1943,10-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,11-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,12-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,13-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,14-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,15-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,16-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,17-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,18-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,19-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,20-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,21-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,22-Feb,BON,Stlhd,fish/day,Adult Passage,3
1943,23-Feb,BON,Stlhd,fish/day,Adult Passage,2
1943,24-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,25-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,26-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,27-Feb,BON,Stlhd,fish/day,Adult Passage,0
1943,28-Feb,BON,Stlhd,fish/day,Adult Passage,1
1943,29-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1943,1-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,2-Mar,BON,Stlhd,fish/day,Adult Passage,1
1943,3-Mar,BON,Stlhd,fish/day,Adult Passage,1
1943,4-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,5-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,6-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,7-Mar,BON,Stlhd,fish/day,Adult Passage,1
1943,8-Mar,BON,Stlhd,fish/day,Adult Passage,1
1943,9-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,10-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,11-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,12-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,13-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,14-Mar,BON,Stlhd,fish/day,Adult Passage,0
1943,15-Mar,BON,Stlhd,fish/day,Adult Passage,1
1943,16-Mar,BON,Stlhd,fish/day,Adult Passage,4
1943,17-Mar,BON,Stlhd,fish/day,Adult Passage,1
1943,18-Mar,BON,Stlhd,fish/day,Adult Passage,0
